"location","hits","keyword","geo","gprop","end.date","start.date"
"American Samoa",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Antarctica",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"French Southern Territories",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Antigua & Barbuda",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Azerbaijan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Burundi",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Belgium",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Benin",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Caribbean Netherlands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Burkina Faso",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Bangladesh",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Bulgaria",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Bahrain",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Bahamas",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Bosnia & Herzegovina",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"St. Barthélemy",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Belarus",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Belize",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Bermuda",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Bolivia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Barbados",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Brunei",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Bhutan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Bouvet Island",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Botswana",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Central African Republic",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Cocos (Keeling) Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Chile",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"China",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Côte d’Ivoire",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Cameroon",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Congo - Kinshasa",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Congo - Brazzaville",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Cook Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Colombia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Comoros",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Cape Verde",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Costa Rica",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Cuba",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Curaçao",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Christmas Island",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Cayman Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Cyprus",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Czechia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Djibouti",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Dominica",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Denmark",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Dominican Republic",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Algeria",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Ecuador",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Egypt",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Eritrea",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Western Sahara",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Estonia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Ethiopia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Finland",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Fiji",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Falkland Islands (Islas Malvinas)",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Faroe Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Micronesia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Gabon",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Georgia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Guernsey",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Ghana",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Gibraltar",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Guinea",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Guadeloupe",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Gambia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Guinea-Bissau",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Equatorial Guinea",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Grenada",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Greenland",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Guatemala",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"French Guiana",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Guam",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Guyana",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Hong Kong",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Heard & McDonald Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Honduras",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Croatia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Haiti",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Hungary",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Indonesia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"British Indian Ocean Territory",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Iran",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Iraq",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Iceland",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Israel",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Jamaica",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Jordan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Japan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Kazakhstan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Kenya",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Kyrgyzstan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Cambodia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Kiribati",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"St. Kitts & Nevis",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"South Korea",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Kuwait",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Laos",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Lebanon",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Liberia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Libya",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"St. Lucia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Liechtenstein",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Sri Lanka",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Lesotho",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Luxembourg",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Latvia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Macau",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"St. Martin",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Monaco",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Moldova",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Madagascar",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Maldives",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Mexico",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Marshall Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Macedonia (FYROM)",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Mali",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Malta",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Myanmar (Burma)",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Montenegro",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Mongolia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Northern Mariana Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Mozambique",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Mauritania",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Montserrat",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Martinique",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Mauritius",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Malawi",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Malaysia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Mayotte",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Namibia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"New Caledonia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Niger",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Norfolk Island",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Nicaragua",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Niue",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Norway",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Nepal",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Nauru",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Oman",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Panama",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Pitcairn Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Peru",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Palau",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Papua New Guinea",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Puerto Rico",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"North Korea",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Portugal",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Paraguay",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Palestine",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"French Polynesia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Réunion",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Russia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Rwanda",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Saudi Arabia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Sudan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Senegal",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"South Georgia & South Sandwich Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"St. Helena",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Svalbard & Jan Mayen",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Solomon Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Sierra Leone",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"El Salvador",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"San Marino",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Somalia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"St. Pierre & Miquelon",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Serbia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"South Sudan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"São Tomé & Príncipe",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Slovakia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Slovenia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Swaziland",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Sint Maarten",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Seychelles",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Syria",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Turks & Caicos Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Chad",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Togo",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Tajikistan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Tokelau",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Turkmenistan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Timor-Leste",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Tonga",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Tunisia",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Turkey",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Tuvalu",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Taiwan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Tanzania",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Uganda",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Ukraine",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"U.S. Outlying Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Uruguay",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Uzbekistan",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Vatican City",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"St. Vincent & Grenadines",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Venezuela",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"British Virgin Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"U.S. Virgin Islands",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Vietnam",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Vanuatu",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Wallis & Futuna",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Samoa",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Kosovo",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"Yemen",NA,"removing ticks","world","web",2018-04-13,2018-04-06
"United States","100","tick infestation","world","web",2018-04-13,2018-04-06
"Canada","81","tick infestation","world","web",2018-04-13,2018-04-06
"Australia","77","tick infestation","world","web",2018-04-13,2018-04-06
"United Kingdom","20","tick infestation","world","web",2018-04-13,2018-04-06
"India","17","tick infestation","world","web",2018-04-13,2018-04-06
"Germany","2","tick infestation","world","web",2018-04-13,2018-04-06
"Liberia",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Papua New Guinea",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Guam",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Somalia",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Trinidad & Tobago",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Ethiopia",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Mauritius",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Nigeria",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Myanmar (Burma)",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Lebanon",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Uganda",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Kuwait",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Philippines",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Cyprus",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"South Africa",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Kenya",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"United Arab Emirates",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Ireland",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Singapore",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Egypt",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Hong Kong",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Israel",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Malaysia",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Czechia",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Hungary",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Portugal",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Thailand",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Austria",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Saudi Arabia",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Taiwan",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Iran",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Indonesia",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Colombia",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Ukraine",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Spain",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Italy",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"France",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Japan",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Aruba",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Afghanistan",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Angola",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Anguilla",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Åland Islands",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Albania",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Andorra",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Argentina",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Armenia",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"American Samoa",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Antarctica",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"French Southern Territories",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Antigua & Barbuda",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Azerbaijan",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Burundi",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Belgium",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Benin",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Caribbean Netherlands",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Burkina Faso",NA,"tick infestation","world","web",2018-04-13,2018-04-06
"Bangladesh",NA,"tick infestation","world","web",2018-04-13,2018-04-06
